,foodcourt,restaurant,restaurantmenuitem,date,forecast,r2,actual,error,MAPE,accuracy_prophet
2092,6244862d067f3538a2b7c517,65683b172a1ed1001bcdbadc,65719187df6df0001bf78f41,2024-02-18,0,0.8068181818181819,0.0,0.0,0.09285714285714286,0.9071428571428571
2093,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-12,3,0.3316582914572864,0.0,1.0,0.3945578231292517,0.6054421768707483
2094,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-13,4,0.3316582914572864,6.0,0.3333333333333333,0.3945578231292517,0.6054421768707483
2095,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-14,4,0.3316582914572864,7.0,0.42857142857142855,0.3945578231292517,0.6054421768707483
2096,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-15,5,0.3316582914572864,5.0,0.0,0.3945578231292517,0.6054421768707483
2097,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-16,0,0.3316582914572864,4.0,1.0,0.3945578231292517,0.6054421768707483
2098,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-17,0,0.3316582914572864,0.0,0.0,0.3945578231292517,0.6054421768707483
2099,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b4d,2024-02-18,0,0.3316582914572864,0.0,0.0,0.3945578231292517,0.6054421768707483
2100,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-12,10,0.49744608399545964,0.0,1.0,0.3761363636363636,0.6238636363636364
2101,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-13,18,0.49744608399545964,30.0,0.4,0.3761363636363636,0.6238636363636364
2102,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-14,18,0.49744608399545964,24.0,0.25,0.3761363636363636,0.6238636363636364
2103,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-15,21,0.49744608399545964,22.0,0.045454545454545456,0.3761363636363636,0.6238636363636364
2104,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-16,1,0.49744608399545964,16.0,0.9375,0.3761363636363636,0.6238636363636364
2105,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-17,0,0.49744608399545964,0.0,0.0,0.3761363636363636,0.6238636363636364
2106,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b51,2024-02-18,0,0.49744608399545964,0.0,0.0,0.3761363636363636,0.6238636363636364
2107,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-12,3,0.5213675213675214,0.0,1.0,0.34285714285714286,0.6571428571428571
2108,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-13,6,0.5213675213675214,5.0,0.2,0.34285714285714286,0.6571428571428571
2109,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-14,6,0.5213675213675214,5.0,0.2,0.34285714285714286,0.6571428571428571
2110,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-15,6,0.5213675213675214,4.0,0.5,0.34285714285714286,0.6571428571428571
2111,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-16,1,0.5213675213675214,2.0,0.5,0.34285714285714286,0.6571428571428571
2112,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-17,0,0.5213675213675214,0.0,0.0,0.34285714285714286,0.6571428571428571
2113,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b57,2024-02-18,0,0.5213675213675214,0.0,0.0,0.34285714285714286,0.6571428571428571
2114,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-12,5,-2.2177419354838714,0.0,1.0,0.5714285714285714,0.4285714285714286
2115,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-13,6,-2.2177419354838714,0.0,1.0,0.5714285714285714,0.4285714285714286
2116,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-14,11,-2.2177419354838714,4.0,1.0,0.5714285714285714,0.4285714285714286
2117,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-15,6,-2.2177419354838714,6.0,0.0,0.5714285714285714,0.4285714285714286
2118,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-16,0,-2.2177419354838714,2.0,1.0,0.5714285714285714,0.4285714285714286
2119,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-17,0,-2.2177419354838714,0.0,0.0,0.5714285714285714,0.4285714285714286
2120,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,64f5bbc35994d9001bfd2b58,2024-02-18,0,-2.2177419354838714,0.0,0.0,0.5714285714285714,0.4285714285714286
2121,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-12,7,-0.45833333333333304,0.0,1.0,0.6666666666666667,0.33333333333333326
2122,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-13,7,-0.45833333333333304,0.0,1.0,0.6666666666666667,0.33333333333333326
2123,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-14,3,-0.45833333333333304,0.0,1.0,0.6666666666666667,0.33333333333333326
2124,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-15,3,-0.45833333333333304,0.0,1.0,0.6666666666666667,0.33333333333333326
2125,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-16,4,-0.45833333333333304,12.0,0.6666666666666666,0.6666666666666667,0.33333333333333326
2126,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-17,0,-0.45833333333333304,0.0,0.0,0.6666666666666667,0.33333333333333326
2127,6246e03e6338a51f8165a7d6,6246e2c60ea3dc67f9d9bd0e,652d44d3e6bb3d001b821f83,2024-02-18,0,-0.45833333333333304,0.0,0.0,0.6666666666666667,0.33333333333333326
2128,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-12,8,0.9364599092284418,10.0,0.2,0.075453339230429,0.924546660769571
2129,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-13,17,0.9364599092284418,17.0,0.0,0.075453339230429,0.924546660769571
2130,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-14,15,0.9364599092284418,19.0,0.21052631578947367,0.075453339230429,0.924546660769571
2131,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-15,19,0.9364599092284418,17.0,0.11764705882352941,0.075453339230429,0.924546660769571
2132,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-16,10,0.9364599092284418,10.0,0.0,0.075453339230429,0.924546660769571
2133,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-17,0,0.9364599092284418,0.0,0.0,0.075453339230429,0.924546660769571
2134,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a217d,2024-02-18,0,0.9364599092284418,0.0,0.0,0.075453339230429,0.924546660769571
2135,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-12,30,0.7361798301875268,40.0,0.25,0.23738880167451595,0.7626111983254841
2136,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-13,63,0.7361798301875268,65.0,0.03076923076923077,0.23738880167451595,0.7626111983254841
2137,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-14,48,0.7361798301875268,63.0,0.23809523809523808,0.23738880167451595,0.7626111983254841
2138,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-15,55,0.7361798301875268,26.0,1.0,0.23738880167451595,0.7626111983254841
2139,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-16,48,0.7361798301875268,56.0,0.14285714285714285,0.23738880167451595,0.7626111983254841
2140,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-17,0,0.7361798301875268,0.0,0.0,0.23738880167451595,0.7626111983254841
2141,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2188,2024-02-18,0,0.7361798301875268,0.0,0.0,0.23738880167451595,0.7626111983254841
2142,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-12,4,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2143,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-13,7,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2144,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-14,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2145,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-15,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2146,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-16,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2147,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2148,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,642bac0bbbeeaf00171a2189,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2149,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-12,9,0.49844236760124605,10.0,0.1,0.1412569573283859,0.858743042671614
2150,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-13,13,0.49844236760124605,33.0,0.6060606060606061,0.1412569573283859,0.858743042671614
2151,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-14,16,0.49844236760124605,16.0,0.0,0.1412569573283859,0.858743042671614
2152,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-15,19,0.49844236760124605,21.0,0.09523809523809523,0.1412569573283859,0.858743042671614
2153,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-16,13,0.49844236760124605,16.0,0.1875,0.1412569573283859,0.858743042671614
2154,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-17,0,0.49844236760124605,0.0,0.0,0.1412569573283859,0.858743042671614
2155,62720dcd1410b643ccc5eaf0,630c2f4b1d03704a4b9d5774,64803030877a33001890ed1b,2024-02-18,0,0.49844236760124605,0.0,0.0,0.1412569573283859,0.858743042671614
2156,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-12,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2157,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-13,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2158,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-14,5,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2159,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-15,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2160,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-16,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2161,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2162,62720dcd1410b643ccc5eaf0,63c64c1d4ebc2200177071bf,657148795af550001b4fc6d0,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2163,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-12,31,0.7701572008113591,28.0,0.10714285714285714,0.15975056689342404,0.840249433106576
2164,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-13,35,0.7701572008113591,30.0,0.16666666666666666,0.15975056689342404,0.840249433106576
2165,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-14,28,0.7701572008113591,30.0,0.06666666666666667,0.15975056689342404,0.840249433106576
2166,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-15,42,0.7701572008113591,28.0,0.5,0.15975056689342404,0.840249433106576
2167,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-16,23,0.7701572008113591,18.0,0.2777777777777778,0.15975056689342404,0.840249433106576
2168,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-17,0,0.7701572008113591,0.0,0.0,0.15975056689342404,0.840249433106576
2169,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71673,2024-02-18,0,0.7701572008113591,0.0,0.0,0.15975056689342404,0.840249433106576
2170,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-12,20,0.6147704590818364,20.0,0.0,0.24127311180882607,0.758726888191174
2171,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-13,21,0.6147704590818364,27.0,0.2222222222222222,0.24127311180882607,0.758726888191174
2172,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-14,19,0.6147704590818364,32.0,0.40625,0.24127311180882607,0.758726888191174
2173,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-15,24,0.6147704590818364,14.0,0.7142857142857143,0.24127311180882607,0.758726888191174
2174,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-16,17,0.6147704590818364,26.0,0.34615384615384615,0.24127311180882607,0.758726888191174
2175,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-17,0,0.6147704590818364,0.0,0.0,0.24127311180882607,0.758726888191174
2176,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71677,2024-02-18,0,0.6147704590818364,0.0,0.0,0.24127311180882607,0.758726888191174
2177,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-12,4,-0.03712534059945516,15.0,0.7333333333333333,0.3917918682624565,0.6082081317375435
2178,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-13,12,-0.03712534059945516,12.0,0.0,0.3917918682624565,0.6082081317375435
2179,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-14,8,-0.03712534059945516,17.0,0.5294117647058824,0.3917918682624565,0.6082081317375435
2180,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-15,9,-0.03712534059945516,22.0,0.5909090909090909,0.3917918682624565,0.6082081317375435
2181,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-16,1,-0.03712534059945516,9.0,0.8888888888888888,0.3917918682624565,0.6082081317375435
2182,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-17,0,-0.03712534059945516,0.0,0.0,0.3917918682624565,0.6082081317375435
2183,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71685,2024-02-18,0,-0.03712534059945516,0.0,0.0,0.3917918682624565,0.6082081317375435
2184,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-12,30,0.5932165652367523,30.0,0.0,0.19348185807813137,0.8065181419218687
2185,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-13,40,0.5932165652367523,37.0,0.08108108108108109,0.19348185807813137,0.8065181419218687
2186,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-14,40,0.5932165652367523,46.0,0.13043478260869565,0.19348185807813137,0.8065181419218687
2187,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-15,39,0.5932165652367523,12.0,1.0,0.19348185807813137,0.8065181419218687
2188,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-16,24,0.5932165652367523,21.0,0.14285714285714285,0.19348185807813137,0.8065181419218687
2189,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-17,0,0.5932165652367523,0.0,0.0,0.19348185807813137,0.8065181419218687
2190,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f5c7e4e7001be71687,2024-02-18,0,0.5932165652367523,0.0,0.0,0.19348185807813137,0.8065181419218687
2191,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-12,11,-0.01713859910581217,8.0,0.375,0.4983766233766234,0.5016233766233766
2192,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-13,7,-0.01713859910581217,11.0,0.36363636363636365,0.4983766233766234,0.5016233766233766
2193,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-14,5,-0.01713859910581217,0.0,1.0,0.4983766233766234,0.5016233766233766
2194,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-15,8,-0.01713859910581217,0.0,1.0,0.4983766233766234,0.5016233766233766
2195,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-16,3,-0.01713859910581217,12.0,0.75,0.4983766233766234,0.5016233766233766
2196,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-17,0,-0.01713859910581217,0.0,0.0,0.4983766233766234,0.5016233766233766
2197,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716ad,2024-02-18,0,-0.01713859910581217,0.0,0.0,0.4983766233766234,0.5016233766233766
2198,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-12,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2199,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-13,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2200,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-14,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2201,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-15,1,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2202,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-16,5,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
2203,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2204,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716b6,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
2205,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-12,4,0.05236270753512129,11.0,0.6363636363636364,0.3336811997526283,0.6663188002473717
2206,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-13,8,0.05236270753512129,7.0,0.14285714285714285,0.3336811997526283,0.6663188002473717
2207,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-14,7,0.05236270753512129,24.0,0.7083333333333334,0.3336811997526283,0.6663188002473717
2208,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-15,7,0.05236270753512129,16.0,0.5625,0.3336811997526283,0.6663188002473717
2209,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-16,5,0.05236270753512129,7.0,0.2857142857142857,0.3336811997526283,0.6663188002473717
2210,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-17,0,0.05236270753512129,0.0,0.0,0.3336811997526283,0.6663188002473717
2211,62720dcd1410b643ccc5eaf0,63db74c3753e39001baea166,642cf6f6c7e4e7001be716bf,2024-02-18,0,0.05236270753512129,0.0,0.0,0.3336811997526283,0.6663188002473717
2212,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-12,2,0.72,3.0,0.3333333333333333,0.24761904761904763,0.7523809523809524
2213,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-13,2,0.72,2.0,0.0,0.24761904761904763,0.7523809523809524
2214,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-14,3,0.72,5.0,0.4,0.24761904761904763,0.7523809523809524
2215,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-15,1,0.72,0.0,1.0,0.24761904761904763,0.7523809523809524
2216,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-16,2,0.72,2.0,0.0,0.24761904761904763,0.7523809523809524
2217,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-17,0,0.72,0.0,0.0,0.24761904761904763,0.7523809523809524
2218,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1bad22410017686d80,2024-02-18,0,0.72,0.0,0.0,0.24761904761904763,0.7523809523809524
2219,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-12,2,0.02777777777777779,3.0,0.3333333333333333,0.3246598639455782,0.6753401360544218
2220,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-13,2,0.02777777777777779,2.0,0.0,0.3246598639455782,0.6753401360544218
2221,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-14,3,0.02777777777777779,8.0,0.625,0.3246598639455782,0.6753401360544218
2222,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-15,2,0.02777777777777779,5.0,0.6,0.3246598639455782,0.6753401360544218
2223,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-16,2,0.02777777777777779,7.0,0.7142857142857143,0.3246598639455782,0.6753401360544218
2224,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-17,0,0.02777777777777779,0.0,0.0,0.3246598639455782,0.6753401360544218
2225,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd4,2024-02-18,0,0.02777777777777779,0.0,0.0,0.3246598639455782,0.6753401360544218
2226,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-12,7,0.7586206896551724,7.0,0.0,0.16581632653061223,0.8341836734693877
2227,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-13,11,0.7586206896551724,8.0,0.375,0.16581632653061223,0.8341836734693877
2228,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-14,9,0.7586206896551724,6.0,0.5,0.16581632653061223,0.8341836734693877
2229,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-15,10,0.7586206896551724,14.0,0.2857142857142857,0.16581632653061223,0.8341836734693877
2230,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-16,6,0.7586206896551724,6.0,0.0,0.16581632653061223,0.8341836734693877
2231,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-17,0,0.7586206896551724,0.0,0.0,0.16581632653061223,0.8341836734693877
2232,62720dcd1410b643ccc5eaf0,64a4439f929d03001b232c79,64c0fe1cad22410017686dd5,2024-02-18,0,0.7586206896551724,0.0,0.0,0.16581632653061223,0.8341836734693877
2233,62720dcd1410b643ccc5eaf0,64eca95e15331c001857629b,65717d8b187602001bd26641,2024-02-12,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
