foodcourt,restaurant,restaurantmenuitem,accuracy_deepar_multi,accuracy_deepar_uni
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f4e,0.285714286,0.712772715
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f5d,0.285714286,0.603741497
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f6c,0.285714286,0.7
64dcd37af4de31001b3a8343,652911bdf8d98b001bea9b29,65292dbcb52d90001b98d363,0.285714286,0.916465941
64dcd37af4de31001b3a8343,652911bdf8d98b001bea9b29,65292dbcb52d90001b98d36d,0.285714286,0.673922902
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d778,0.285714286,0.815010297
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d77c,0.285714286,0.833016993
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d786,0.285714286,0.92511543
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d7a6,0.285714286,0.885047784
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,6599191b6ec481001b104f7f,0.285714286,0.285714286
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,6599193f649b99001be132d9,0.285714286,0.428571429
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,659919ac9ce12e0017a2f146,0.285714286,0.285714286
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,64f8029ce7034b001b9df494,0.285714286,0.811661631
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,64f8029ce7034b001b9df49c,0.285714286,0.880346719
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650461bdfa3e2f001a6bfeae,0.285714286,0.963428207
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650461ed831d4a001bf5b2de,0.285714286,0.824539026
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650a871cdab1a80016ca85cb,0.285714286,0.696428571
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650a8805d0e353001bddd7cb,0.285714286,0.785714286
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b3f97a24dd001be18afa,0.285714286,0.571428571
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b4463e837c001bf6969c,0.285714286,0.714285714
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b4f28cb450001ce88023,0.285714286,0.428571429
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b53af2bd4f0017e453c9,0.285714286,0.714285714
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,65485b32d46bd0001b33f594,0.285714286,0.746031746
64df68855be2dd0017df2e13,64df6f23681c15001b951654,64df774530814500171fec36,0.285714286,0.619047619
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,64e2fd7d07c182001bba0dd0,0.285714286,0.898423369
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,64e2fd7d07c182001bba0ddb,0.285714286,0.76208681
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,6503015d9a19670017e15ef2,0.285714286,0.857142857
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,652cde2ddb4ec900177a5e15,0.285714286,0.634920635
64ef112a15331c00185764b6,652fb2cbfeb690001008df8b,6530c1c82e7a44001bd0833a,0.285714286,0.5
64ef112a15331c00185764b6,65990a9504979b001bbb5bab,6599191b6ec481001b104f7f,0.285714286,0.285714286
64ef112a15331c00185764b6,65990a9504979b001bbb5bab,6599193f649b99001be132d9,0.285714286,0.428571429
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23ad,0.285714286,0.92331478
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b1,0.285714286,0.921546125
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b5,0.285714286,0.680510666
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b9,0.242857143,0.6
