,foodcourt,restaurant,restaurantmenuitem,date,forecast,r2,actual,error,MAPE,accuracy_prophet_multi
153,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b630,2024-02-18,0,-0.3999999999999999,0.0,0.0,0.3333333333333333,0.6666666666666667
154,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-12,2,-0.5833333333333333,0.0,1.0,0.6190476190476192,0.3809523809523808
155,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-13,6,-0.5833333333333333,3.0,1.0,0.6190476190476192,0.3809523809523808
156,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-14,2,-0.5833333333333333,0.0,1.0,0.6190476190476192,0.3809523809523808
157,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-15,2,-0.5833333333333333,3.0,0.3333333333333333,0.6190476190476192,0.3809523809523808
158,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-16,2,-0.5833333333333333,1.0,1.0,0.6190476190476192,0.3809523809523808
159,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-17,0,-0.5833333333333333,0.0,0.0,0.6190476190476192,0.3809523809523808
160,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b63a,2024-02-18,0,-0.5833333333333333,0.0,0.0,0.6190476190476192,0.3809523809523808
161,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-12,2,-6.583333333333334,1.0,1.0,0.7142857142857143,0.2857142857142857
162,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-13,4,-6.583333333333334,2.0,1.0,0.7142857142857143,0.2857142857142857
163,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-14,3,-6.583333333333334,1.0,1.0,0.7142857142857143,0.2857142857142857
164,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-15,4,-6.583333333333334,0.0,1.0,0.7142857142857143,0.2857142857142857
165,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-16,2,-6.583333333333334,1.0,1.0,0.7142857142857143,0.2857142857142857
166,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-17,0,-6.583333333333334,0.0,0.0,0.7142857142857143,0.2857142857142857
167,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b647,2024-02-18,0,-6.583333333333334,0.0,0.0,0.7142857142857143,0.2857142857142857
168,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-12,3,-7.487499999999999,1.0,1.0,0.7142857142857143,0.2857142857142857
169,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-13,7,-7.487499999999999,1.0,1.0,0.7142857142857143,0.2857142857142857
170,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-14,5,-7.487499999999999,1.0,1.0,0.7142857142857143,0.2857142857142857
171,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-15,8,-7.487499999999999,4.0,1.0,0.7142857142857143,0.2857142857142857
172,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-16,7,-7.487499999999999,2.0,1.0,0.7142857142857143,0.2857142857142857
173,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-17,0,-7.487499999999999,0.0,0.0,0.7142857142857143,0.2857142857142857
174,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b648,2024-02-18,0,-7.487499999999999,0.0,0.0,0.7142857142857143,0.2857142857142857
175,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-12,3,0.8781094527363184,2.0,0.5,0.26071428571428573,0.7392857142857143
176,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-13,9,0.8781094527363184,8.0,0.125,0.26071428571428573,0.7392857142857143
177,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-14,4,0.8781094527363184,2.0,1.0,0.26071428571428573,0.7392857142857143
178,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-15,6,0.8781094527363184,5.0,0.2,0.26071428571428573,0.7392857142857143
179,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-16,6,0.8781094527363184,6.0,0.0,0.26071428571428573,0.7392857142857143
180,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-17,0,0.8781094527363184,0.0,0.0,0.26071428571428573,0.7392857142857143
181,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b652,2024-02-18,0,0.8781094527363184,0.0,0.0,0.26071428571428573,0.7392857142857143
182,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-12,1,-8.692307692307692,1.0,0.0,0.5,0.5
183,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-13,5,-8.692307692307692,0.0,1.0,0.5,0.5
184,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-14,2,-8.692307692307692,1.0,1.0,0.5,0.5
185,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-15,3,-8.692307692307692,0.0,1.0,0.5,0.5
186,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-16,3,-8.692307692307692,2.0,0.5,0.5,0.5
187,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-17,0,-8.692307692307692,0.0,0.0,0.5,0.5
188,5e454d189475ce03ce996662,634ceb56ac2f504b6499bb57,658d255a09d576001b36b653,2024-02-18,0,-8.692307692307692,0.0,0.0,0.5,0.5
189,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-12,13,0.17294649585531274,44.0,0.7045454545454546,0.4655844155844156,0.5344155844155845
190,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-13,18,0.17294649585531274,45.0,0.6,0.4655844155844156,0.5344155844155845
191,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-14,9,0.17294649585531274,0.0,1.0,0.4655844155844156,0.5344155844155845
192,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-15,18,0.17294649585531274,36.0,0.5,0.4655844155844156,0.5344155844155845
193,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-16,12,0.17294649585531274,22.0,0.45454545454545453,0.4655844155844156,0.5344155844155845
194,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-17,0,0.17294649585531274,0.0,0.0,0.4655844155844156,0.5344155844155845
195,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a2379c,2024-02-18,0,0.17294649585531274,0.0,0.0,0.4655844155844156,0.5344155844155845
196,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-12,26,0.8317950350095481,27.0,0.037037037037037035,0.16144637066296053,0.8385536293370395
197,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-13,30,0.8317950350095481,21.0,0.42857142857142855,0.16144637066296053,0.8385536293370395
198,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-14,33,0.8317950350095481,31.0,0.06451612903225806,0.16144637066296053,0.8385536293370395
199,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-15,27,0.8317950350095481,20.0,0.35,0.16144637066296053,0.8385536293370395
200,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-16,20,0.8317950350095481,16.0,0.25,0.16144637066296053,0.8385536293370395
201,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-17,0,0.8317950350095481,0.0,0.0,0.16144637066296053,0.8385536293370395
202,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd6ff639e90017a237a0,2024-02-18,0,0.8317950350095481,0.0,0.0,0.16144637066296053,0.8385536293370395
203,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-12,2,-1.041666666666666,2.0,0.0,0.5714285714285714,0.4285714285714286
204,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-13,2,-1.041666666666666,0.0,1.0,0.5714285714285714,0.4285714285714286
205,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-14,1,-1.041666666666666,0.0,1.0,0.5714285714285714,0.4285714285714286
206,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-15,1,-1.041666666666666,0.0,1.0,0.5714285714285714,0.4285714285714286
207,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-16,1,-1.041666666666666,0.0,1.0,0.5714285714285714,0.4285714285714286
208,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-17,0,-1.041666666666666,0.0,0.0,0.5714285714285714,0.4285714285714286
209,5f3652cde091b809e2467d96,6004167c1595960a72f31707,643fbd70f639e90017a237ab,2024-02-18,0,-1.041666666666666,0.0,0.0,0.5714285714285714,0.4285714285714286
210,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-12,12,0.4518451845184518,6.0,1.0,0.42730425503534747,0.5726957449646526
211,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-13,13,0.4518451845184518,7.0,0.8571428571428571,0.42730425503534747,0.5726957449646526
212,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-14,10,0.4518451845184518,17.0,0.4117647058823529,0.42730425503534747,0.5726957449646526
213,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-15,11,0.4518451845184518,18.0,0.3888888888888889,0.42730425503534747,0.5726957449646526
214,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-16,8,0.4518451845184518,6.0,0.3333333333333333,0.42730425503534747,0.5726957449646526
215,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-17,0,0.4518451845184518,0.0,0.0,0.42730425503534747,0.5726957449646526
216,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b5027fc,2024-02-18,0,0.4518451845184518,0.0,0.0,0.42730425503534747,0.5726957449646526
217,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-12,14,-0.33062550771730326,7.0,1.0,0.4931972789115647,0.5068027210884354
218,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-13,15,-0.33062550771730326,18.0,0.16666666666666666,0.4931972789115647,0.5068027210884354
219,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-14,13,-0.33062550771730326,0.0,1.0,0.4931972789115647,0.5068027210884354
220,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-15,15,-0.33062550771730326,0.0,1.0,0.4931972789115647,0.5068027210884354
221,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-16,10,-0.33062550771730326,14.0,0.2857142857142857,0.4931972789115647,0.5068027210884354
222,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-17,0,-0.33062550771730326,0.0,0.0,0.4931972789115647,0.5068027210884354
223,5f3652cde091b809e2467d96,6004167c1595960a72f31707,647d8c7fb733e9001b502809,2024-02-18,0,-0.33062550771730326,0.0,0.0,0.4931972789115647,0.5068027210884354
224,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-12,7,0.584343189529811,12.0,0.4166666666666667,0.32834490071332173,0.6716550992866783
225,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-13,14,0.584343189529811,19.0,0.2631578947368421,0.32834490071332173,0.6716550992866783
226,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-14,11,0.584343189529811,24.0,0.5416666666666666,0.32834490071332173,0.6716550992866783
227,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-15,14,0.584343189529811,13.0,0.07692307692307693,0.32834490071332173,0.6716550992866783
228,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-16,5,0.584343189529811,0.0,1.0,0.32834490071332173,0.6716550992866783
229,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-17,0,0.584343189529811,0.0,0.0,0.32834490071332173,0.6716550992866783
230,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d4f,2024-02-18,0,0.584343189529811,0.0,0.0,0.32834490071332173,0.6716550992866783
231,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-12,58,0.793010752688172,45.0,0.28888888888888886,0.17858594027581534,0.8214140597241847
232,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-13,67,0.793010752688172,51.0,0.3137254901960784,0.17858594027581534,0.8214140597241847
233,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-14,73,0.793010752688172,113.0,0.35398230088495575,0.17858594027581534,0.8214140597241847
234,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-15,81,0.793010752688172,96.0,0.15625,0.17858594027581534,0.8214140597241847
235,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-16,58,0.793010752688172,51.0,0.13725490196078433,0.17858594027581534,0.8214140597241847
236,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-17,0,0.793010752688172,0.0,0.0,0.17858594027581534,0.8214140597241847
237,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeddab717001b948d53,2024-02-18,0,0.793010752688172,0.0,0.0,0.17858594027581534,0.8214140597241847
238,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-12,14,-0.0373362297196389,46.0,0.6956521739130435,0.5805965890117363,0.4194034109882637
239,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-13,26,-0.0373362297196389,62.0,0.5806451612903226,0.5805965890117363,0.4194034109882637
240,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-14,29,-0.0373362297196389,0.0,1.0,0.5805965890117363,0.4194034109882637
241,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-15,23,-0.0373362297196389,0.0,1.0,0.5805965890117363,0.4194034109882637
242,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-16,7,-0.0373362297196389,33.0,0.7878787878787878,0.5805965890117363,0.4194034109882637
243,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-17,0,-0.0373362297196389,0.0,0.0,0.5805965890117363,0.4194034109882637
244,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948d7a,2024-02-18,0,-0.0373362297196389,0.0,0.0,0.5805965890117363,0.4194034109882637
245,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-12,17,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
246,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-13,29,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
247,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-14,34,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
248,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-15,44,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
249,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-16,22,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
250,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
251,5f3652cde091b809e2467d96,60599bd4b6dfef46f7241fef,646deaeedab717001b948dc1,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
252,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-12,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
253,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-13,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
254,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-14,8,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
255,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-15,2,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
256,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-16,5,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
257,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
258,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,646de6dbdab717001b948cfc,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
259,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-12,14,0.443233326138571,27.0,0.48148148148148145,0.2607146877663595,0.7392853122336405
260,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-13,27,0.443233326138571,47.0,0.425531914893617,0.2607146877663595,0.7392853122336405
261,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-14,25,0.443233326138571,54.0,0.5370370370370371,0.2607146877663595,0.7392853122336405
262,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-15,29,0.443233326138571,21.0,0.38095238095238093,0.2607146877663595,0.7392853122336405
263,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-16,17,0.443233326138571,17.0,0.0,0.2607146877663595,0.7392853122336405
264,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-17,0,0.443233326138571,0.0,0.0,0.2607146877663595,0.7392853122336405
265,5f3652cde091b809e2467d96,6296dc1c8eeb0973341fc168,647b5a87b733e9001b501ce3,2024-02-18,0,0.443233326138571,0.0,0.0,0.2607146877663595,0.7392853122336405
266,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-12,6,0.4972517405643092,18.0,0.6666666666666666,0.3086760858189429,0.6913239141810571
267,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-13,26,0.4972517405643092,14.0,0.8571428571428571,0.3086760858189429,0.6913239141810571
268,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-14,24,0.4972517405643092,26.0,0.07692307692307693,0.3086760858189429,0.6913239141810571
269,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-15,19,0.4972517405643092,25.0,0.24,0.3086760858189429,0.6913239141810571
270,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-16,17,0.4972517405643092,25.0,0.32,0.3086760858189429,0.6913239141810571
271,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-17,0,0.4972517405643092,0.0,0.0,0.3086760858189429,0.6913239141810571
272,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0ca,2024-02-18,0,0.4972517405643092,0.0,0.0,0.3086760858189429,0.6913239141810571
273,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-12,3,0.29263157894736835,9.0,0.6666666666666666,0.3001700680272109,0.6998299319727891
274,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-13,7,0.29263157894736835,12.0,0.4166666666666667,0.3001700680272109,0.6998299319727891
275,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-14,5,0.29263157894736835,8.0,0.375,0.3001700680272109,0.6998299319727891
276,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-15,6,0.29263157894736835,7.0,0.14285714285714285,0.3001700680272109,0.6998299319727891
277,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-16,5,0.29263157894736835,10.0,0.5,0.3001700680272109,0.6998299319727891
278,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-17,0,0.29263157894736835,0.0,0.0,0.3001700680272109,0.6998299319727891
279,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0dc,2024-02-18,0,0.29263157894736835,0.0,0.0,0.3001700680272109,0.6998299319727891
280,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-12,15,0.28663793103448276,0.0,1.0,0.27346938775510204,0.726530612244898
281,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-13,12,0.28663793103448276,21.0,0.42857142857142855,0.27346938775510204,0.726530612244898
282,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-14,13,0.28663793103448276,13.0,0.0,0.27346938775510204,0.726530612244898
283,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-15,18,0.28663793103448276,14.0,0.2857142857142857,0.27346938775510204,0.726530612244898
284,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-16,12,0.28663793103448276,15.0,0.2,0.27346938775510204,0.726530612244898
285,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-17,0,0.28663793103448276,0.0,0.0,0.27346938775510204,0.726530612244898
286,5f3652cde091b809e2467d96,629b32fde44c8e62a76400f7,64259a97c2b9d60017dbf0f6,2024-02-18,0,0.28663793103448276,0.0,0.0,0.27346938775510204,0.726530612244898
287,5f3652cde091b809e2467d96,64eca95e15331c001857629b,65717d8b187602001bd26641,2024-02-12,1,0.0,0.0,1.0,0.5714285714285714,0.4285714285714286
288,5f3652cde091b809e2467d96,64eca95e15331c001857629b,65717d8b187602001bd26641,2024-02-13,1,0.0,0.0,1.0,0.5714285714285714,0.4285714285714286
289,5f3652cde091b809e2467d96,64eca95e15331c001857629b,65717d8b187602001bd26641,2024-02-14,11,0.0,0.0,1.0,0.5714285714285714,0.4285714285714286
290,5f3652cde091b809e2467d96,64eca95e15331c001857629b,65717d8b187602001bd26641,2024-02-15,0,0.0,0.0,0.0,0.5714285714285714,0.4285714285714286
